model_key,threshold,mask_length,n_prog,n_detected,n_early,n_at_conv,n_late,n_missed,sensitivity,specificity,mean_lead_time,median_lead_time,mean_net_lead_time,median_net_lead_time,false_alarm_rate,n_ctrl,n_false_alarm
CN_MCI_seed654,0.4,2,119,108,27,75,6,11,0.907563025210084,0.8881118881118881,35.1062962962963,28.740000000000002,7.833055555555556,0.0,0.11188811188811189,286,32
CN_MCI_seed654,0.4,3,119,108,27,75,6,11,0.907563025210084,0.9032258064516129,35.1062962962963,28.740000000000002,7.833055555555556,0.0,0.0967741935483871,217,21
CN_MCI_seed654,0.5,0,119,107,26,73,8,12,0.8991596638655462,0.8593155893536122,34.00961538461539,27.665000000000003,6.969345794392524,0.0,0.14068441064638784,526,74
CN_MCI_seed654,0.5,1,119,107,26,73,8,12,0.8991596638655462,0.873015873015873,34.00961538461539,27.665000000000003,6.969345794392524,0.0,0.12698412698412698,378,48
CN_MCI_seed654,0.5,2,119,107,26,73,8,12,0.8991596638655462,0.9020979020979021,34.00961538461539,27.665000000000003,6.969345794392524,0.0,0.0979020979020979,286,28
CN_MCI_seed654,0.5,3,119,107,26,73,8,12,0.8991596638655462,0.9170506912442397,34.00961538461539,27.665000000000003,6.969345794392524,0.0,0.08294930875576037,217,18
CN_MCI_seed654,0.6,0,119,100,24,66,10,19,0.8403361344537815,0.8973384030418251,33.03,27.09,6.142800000000001,0.0,0.10266159695817491,526,54
CN_MCI_seed654,0.6,1,119,100,24,66,10,19,0.8403361344537815,0.91005291005291,33.03,27.09,6.142800000000001,0.0,0.08994708994708994,378,34
CN_MCI_seed654,0.6,2,119,100,24,66,10,19,0.8403361344537815,0.9300699300699301,33.03,27.09,6.142800000000001,0.0,0.06993006993006994,286,20
CN_MCI_seed654,0.6,3,119,100,24,66,10,19,0.8403361344537815,0.9493087557603687,33.03,27.09,6.142800000000001,0.0,0.05069124423963134,217,11
CN_MCI_seed654,0.7,0,119,100,22,63,15,19,0.8403361344537815,0.9220532319391634,26.907727272727268,25.185000000000002,3.0342000000000002,0.0,0.0779467680608365,526,41
