model_key,threshold,mask_length,n_prog,n_detected,n_early,n_at_conv,n_late,n_missed,sensitivity,specificity,mean_lead_time,median_lead_time,mean_net_lead_time,median_net_lead_time,false_alarm_rate,n_ctrl,n_false_alarm
pooled_MCI_AD_variant7,0.5,3,79,56,10,22,24,23,0.7088607594936709,0.9285714285714286,14.089999999999998,12.649999999999999,-5.54357142857143,0.0,0.07142857142857142,14,1
pooled_MCI_AD_variant7,0.6,0,79,53,5,21,27,26,0.6708860759493671,0.9358974358974359,11.241999999999999,11.4,-11.45867924528302,-7.720000000000001,0.0641025641025641,78,5
pooled_MCI_AD_variant7,0.6,1,79,53,5,21,27,26,0.6708860759493671,0.9024390243902439,11.241999999999999,11.4,-11.45867924528302,-7.720000000000001,0.0975609756097561,41,4
pooled_MCI_AD_variant7,0.6,2,79,53,5,21,27,26,0.6708860759493671,0.9565217391304348,11.241999999999999,11.4,-11.45867924528302,-7.720000000000001,0.043478260869565216,23,1
pooled_MCI_AD_variant7,0.6,3,79,53,5,21,27,26,0.6708860759493671,0.9285714285714286,11.241999999999999,11.4,-11.45867924528302,-7.720000000000001,0.07142857142857142,14,1
pooled_MCI_AD_variant7,0.7,0,79,44,1,19,24,35,0.5569620253164557,0.9487179487179487,12.05,12.05,-13.520909090909093,-9.264999999999997,0.05128205128205128,78,4
pooled_MCI_AD_variant7,0.7,1,79,44,1,19,24,35,0.5569620253164557,0.926829268292683,12.05,12.05,-13.520909090909093,-9.264999999999997,0.07317073170731707,41,3
pooled_MCI_AD_variant7,0.7,2,79,44,1,19,24,35,0.5569620253164557,0.9565217391304348,12.05,12.05,-13.520909090909093,-9.264999999999997,0.043478260869565216,23,1
pooled_MCI_AD_variant7,0.7,3,79,44,1,19,24,35,0.5569620253164557,0.9285714285714286,12.05,12.05,-13.520909090909093,-9.264999999999997,0.07142857142857142,14,1
pooled_MCI_AD_variant8,0.3,0,79,67,15,43,9,12,0.8481012658227848,0.6923076923076923,16.976000000000003,16.36,0.6858208955223881,0.0,0.3076923076923077,78,24
pooled_MCI_AD_variant8,0.3,1,79,67,15,43,9,12,0.8481012658227848,0.7073170731707317,16.976000000000003,16.36,0.6858208955223881,0.0,0.2926829268292683,41,12
pooled_MCI_AD_variant8,0.3,2,79,67,15,43,9,12,0.8481012658227848,0.6956521739130435,16.976000000000003,16.36,0.6858208955223881,0.0,0.30434782608695654,23,7
pooled_MCI_AD_variant8,0.3,3,79,67,15,43,9,12,0.8481012658227848,0.7857142857142857,16.976000000000003,16.36,0.6858208955223881,0.0,0.21428571428571427,14,3
pooled_MCI_AD_variant8,0.4,0,79,62,14,33,15,17,0.7848101265822784,0.782051282051282,14.856428571428571,12.879999999999999,-0.6419354838709677,0.0,0.21794871794871795,78,17
pooled_MCI_AD_variant8,0.4,1,79,62,14,33,15,17,0.7848101265822784,0.7804878048780488,14.856428571428571,12.879999999999999,-0.6419354838709677,0.0,0.21951219512195122,41,9
pooled_MCI_AD_variant8,0.4,2,79,62,14,33,15,17,0.7848101265822784,0.8695652173913043,14.856428571428571,12.879999999999999,-0.6419354838709677,0.0,0.13043478260869565,23,3
pooled_MCI_AD_variant8,0.4,3,79,62,14,33,15,17,0.7848101265822784,0.9285714285714286,14.856428571428571,12.879999999999999,-0.6419354838709677,0.0,0.07142857142857142,14,1
pooled_MCI_AD_variant8,0.5,0,79,57,7,26,24,22,0.7215189873417721,0.8717948717948718,13.22142857142857,11.529999999999998,-7.262280701754386,0.0,0.1282051282051282,78,10
pooled_MCI_AD_variant8,0.5,1,79,57,7,26,24,22,0.7215189873417721,0.8536585365853658,13.22142857142857,11.529999999999998,-7.262280701754386,0.0,0.14634146341463414,41,6
pooled_MCI_AD_variant8,0.5,2,79,57,7,26,24,22,0.7215189873417721,0.9565217391304348,13.22142857142857,11.529999999999998,-7.262280701754386,0.0,0.043478260869565216,23,1
pooled_MCI_AD_variant8,0.5,3,79,57,7,26,24,22,0.7215189873417721,0.9285714285714286,13.22142857142857,11.529999999999998,-7.262280701754386,0.0,0.07142857142857142,14,1
pooled_MCI_AD_variant8,0.6,0,79,52,5,22,25,27,0.6582278481012658,0.9487179487179487,11.241999999999999,11.4,-10.974615384615387,0.0,0.05128205128205128,78,4
pooled_MCI_AD_variant8,0.6,1,79,52,5,22,25,27,0.6582278481012658,0.926829268292683,11.241999999999999,11.4,-10.974615384615387,0.0,0.07317073170731707,41,3
pooled_MCI_AD_variant8,0.6,2,79,52,5,22,25,27,0.6582278481012658,0.9565217391304348,11.241999999999999,11.4,-10.974615384615387,0.0,0.043478260869565216,23,1
pooled_MCI_AD_variant8,0.6,3,79,52,5,22,25,27,0.6582278481012658,0.9285714285714286,11.241999999999999,11.4,-10.974615384615387,0.0,0.07142857142857142,14,1
pooled_MCI_AD_variant8,0.7,0,79,43,0,19,24,36,0.5443037974683544,0.9615384615384616,,,-14.208139534883722,-10.579999999999998,0.038461538461538464,78,3
pooled_MCI_AD_variant8,0.7,1,79,43,0,19,24,36,0.5443037974683544,0.975609756097561,,,-14.208139534883722,-10.579999999999998,0.024390243902439025,41,1
pooled_MCI_AD_variant8,0.7,2,79,43,0,19,24,36,0.5443037974683544,0.9565217391304348,,,-14.208139534883722,-10.579999999999998,0.043478260869565216,23,1
pooled_MCI_AD_variant8,0.7,3,79,43,0,19,24,36,0.5443037974683544,0.9285714285714286,,,-14.208139534883722,-10.579999999999998,0.07142857142857142,14,1
pooled_MCI_AD_variant9,0.3,0,79,68,15,44,9,11,0.8607594936708861,0.7307692307692308,17.03066666666667,16.36,0.6877941176470588,0.0,0.2692307692307692,78,21
pooled_MCI_AD_variant9,0.3,1,79,68,15,44,9,11,0.8607594936708861,0.7073170731707317,17.03066666666667,16.36,0.6877941176470588,0.0,0.2926829268292683,41,12
pooled_MCI_AD_variant9,0.3,2,79,68,15,44,9,11,0.8607594936708861,0.8260869565217391,17.03066666666667,16.36,0.6877941176470588,0.0,0.17391304347826086,23,4
pooled_MCI_AD_variant9,0.3,3,79,68,15,44,9,11,0.8607594936708861,0.8571428571428572,17.03066666666667,16.36,0.6877941176470588,0.0,0.14285714285714285,14,2
pooled_MCI_AD_variant9,0.4,0,79,62,13,36,13,17,0.7848101265822784,0.7948717948717949,15.008461538461539,12.880000000000003,-0.33225806451612905,0.0,0.20512820512820512,78,16
pooled_MCI_AD_variant9,0.4,1,79,62,13,36,13,17,0.7848101265822784,0.7804878048780488,15.008461538461539,12.880000000000003,-0.33225806451612905,0.0,0.21951219512195122,41,9
pooled_MCI_AD_variant9,0.4,2,79,62,13,36,13,17,0.7848101265822784,0.8695652173913043,15.008461538461539,12.880000000000003,-0.33225806451612905,0.0,0.13043478260869565,23,3
pooled_MCI_AD_variant9,0.4,3,79,62,13,36,13,17,0.7848101265822784,0.9285714285714286,15.008461538461539,12.880000000000003,-0.33225806451612905,0.0,0.07142857142857142,14,1
pooled_MCI_AD_variant9,0.5,0,79,56,9,24,23,23,0.7088607594936709,0.8974358974358975,13.837777777777777,12.62,-5.662857142857143,0.0,0.10256410256410256,78,8
pooled_MCI_AD_variant9,0.5,1,79,56,9,24,23,23,0.7088607594936709,0.8780487804878049,13.837777777777777,12.62,-5.662857142857143,0.0,0.12195121951219512,41,5
pooled_MCI_AD_variant9,0.5,2,79,56,9,24,23,23,0.7088607594936709,0.9130434782608696,13.837777777777777,12.62,-5.662857142857143,0.0,0.08695652173913043,23,2
pooled_MCI_AD_variant9,0.5,3,79,56,9,24,23,23,0.7088607594936709,0.9285714285714286,13.837777777777777,12.62,-5.662857142857143,0.0,0.07142857142857142,14,1
pooled_MCI_AD_variant9,0.6,0,79,52,4,22,26,27,0.6582278481012658,0.9358974358974359,13.080000000000002,11.725000000000001,-11.26,-3.8600000000000003,0.0641025641025641,78,5
pooled_MCI_AD_variant9,0.6,1,79,52,4,22,26,27,0.6582278481012658,0.926829268292683,13.080000000000002,11.725000000000001,-11.26,-3.8600000000000003,0.07317073170731707,41,3
pooled_MCI_AD_variant9,0.6,2,79,52,4,22,26,27,0.6582278481012658,0.9565217391304348,13.080000000000002,11.725000000000001,-11.26,-3.8600000000000003,0.043478260869565216,23,1
pooled_MCI_AD_variant9,0.6,3,79,52,4,22,26,27,0.6582278481012658,0.9285714285714286,13.080000000000002,11.725000000000001,-11.26,-3.8600000000000003,0.07142857142857142,14,1
pooled_MCI_AD_variant9,0.7,0,79,46,0,21,25,33,0.5822784810126582,0.9615384615384616,,,-13.944782608695652,-9.264999999999997,0.038461538461538464,78,3
pooled_MCI_AD_variant9,0.7,1,79,46,0,21,25,33,0.5822784810126582,0.9512195121951219,,,-13.944782608695652,-9.264999999999997,0.04878048780487805,41,2
pooled_MCI_AD_variant9,0.7,2,79,46,0,21,25,33,0.5822784810126582,1.0,,,-13.944782608695652,-9.264999999999997,0.0,23,0
pooled_MCI_AD_variant9,0.7,3,79,46,0,21,25,33,0.5822784810126582,1.0,,,-13.944782608695652,-9.264999999999997,0.0,14,0
